2ndFlrSF,WoodDeckSF,HalfBath,OpenPorchSF,LotFrontage,BsmtFinSF1,Fireplaces,MasVnrArea,TotRmsAbvGrd,FullBath,TotalBsmtSF,OverallQual,SaleCondition_Partial,BsmtFinType1_GLQ,GarageType_Attchd,Neighborhood_NridgHt,GarageFinish_Unf,KitchenQual_TA,Exterior2nd_VinylSd,BsmtExposure_Gd,FireplaceQu_Gd,BsmtQual_TA,Foundation_CBlock,GarageType_Detchd,HeatingQC_TA,ExterQual_Gd,KitchenQual_Gd,SalePrice
0,208,0,44,79.0,1288,1,336.0,7,2,1705,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297000
0,0,0,72,50.0,168,0,435.0,7,1,907,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89471
0,519,0,112,98.0,1261,1,378.0,8,2,1833,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326000
0,206,0,49,72.0,1567,1,562.0,6,2,1792,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374000
910,0,1,0,50.0,299,1,0.0,7,1,910,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
0,0,0,125,32.0,897,0,116.0,5,2,1216,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164000
0,0,0,132,69.0,588,0,0.0,6,1,999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132500
0,0,0,80,80.0,607,1,0.0,5,1,1113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147000
0,0,1,0,79.0,836,0,168.0,6,1,1073,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156000
0,224,0,0,70.0,998,1,0.0,7,2,1484,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
648,142,0,0,60.0,664,1,0.0,10,2,954,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
688,141,1,24,69.0,0,1,0.0,4,1,264,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000
620,0,0,0,79.0,403,2,0.0,5,1,806,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000
728,0,1,0,105.0,0,0,0.0,8,2,728,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172785
0,0,1,0,70.0,374,1,0.0,6,1,1269,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
0,144,0,20,50.0,0,0,0.0,4,1,190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91300
0,0,0,523,60.0,495,0,0.0,4,1,720,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34900
0,264,0,75,69.0,1231,1,0.0,10,3,3200,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000
687,0,0,100,60.0,329,0,0.0,8,2,1026,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184000
0,64,0,0,65.0,450,0,89.0,5,1,864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
0,12,0,285,70.0,111,0,0.0,5,1,912,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
902,0,1,108,75.0,400,0,0.0,7,2,866,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226700
0,0,0,0,70.0,698,0,0.0,6,1,1214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
0,0,0,54,100.0,1247,2,0.0,6,2,1501,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289000
1000,0,0,0,60.0,0,0,360.0,10,2,960,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124500
846,182,1,81,80.0,380,1,125.0,8,2,777,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000
0,0,0,102,75.0,27,0,0.0,4,2,1218,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208300
689,0,0,0,60.0,141,1,0.0,7,2,689,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161000
0,224,0,88,80.0,991,0,132.0,6,1,1041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124500
0,324,0,42,75.0,650,2,70.0,6,1,1008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164900
0,132,0,35,40.0,0,1,94.0,6,2,1368,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202665
0,0,0,0,70.0,521,0,0.0,5,1,864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129900
0,120,1,0,71.0,336,0,0.0,5,1,1084,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134000
0,0,0,0,55.0,0,0,0.0,5,1,768,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96500
0,156,1,54,94.0,1436,1,305.0,9,2,2006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402861
741,0,1,104,69.0,0,1,333.0,7,2,689,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158000
1067,220,1,0,79.0,0,1,921.0,7,2,1264,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000
914,0,1,36,69.0,706,0,0.0,7,2,794,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211000
804,0,1,0,53.0,0,2,0.0,9,1,1276,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234000
600,220,0,114,60.0,0,0,0.0,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106250
0,0,1,40,90.0,777,2,0.0,6,1,1244,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
660,0,0,24,50.0,399,2,0.0,7,2,1004,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159000
1015,239,1,60,95.0,719,1,594.0,8,2,1379,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315750
0,38,0,144,62.0,0,1,0.0,6,2,1257,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000
0,261,0,0,70.0,377,0,0.0,4,1,928,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000
1237,126,1,66,67.0,1330,1,268.0,11,2,1452,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446261
0,0,0,0,58.0,348,0,0.0,5,1,528,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86000
0,0,0,0,69.0,1219,2,0.0,9,3,2035,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200624
0,224,0,0,85.0,783,1,219.0,5,2,1461,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
611,0,0,0,60.0,0,0,0.0,6,2,611,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128000
0,0,0,0,60.0,0,1,0.0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107500
0,0,0,0,50.0,0,0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39300
707,100,1,35,74.0,0,1,0.0,6,2,707,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178000
527,85,0,0,70.0,969,0,0.0,5,1,1117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107500
844,120,1,155,57.0,0,0,0.0,8,2,880,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000
0,216,0,0,69.0,600,0,0.0,5,1,864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111250
0,466,1,0,69.0,673,1,188.0,7,1,1051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158000
0,180,0,0,69.0,1358,1,479.0,6,2,1581,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272000
0,270,0,68,85.0,1260,1,584.0,8,2,1838,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000
1288,0,1,56,69.0,0,1,72.0,8,2,969,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000
0,78,0,73,78.0,144,1,0.0,7,2,1650,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213250
0,120,0,40,34.0,584,0,182.0,4,1,723,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000
832,100,1,24,58.0,554,1,0.0,7,2,654,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179665
806,0,1,0,69.0,1002,0,178.0,9,2,1204,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229000
720,0,1,38,70.0,300,1,0.0,6,1,1065,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000
0,104,0,0,54.0,619,0,0.0,5,1,768,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129500
0,140,0,50,49.0,180,0,0.0,4,1,825,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
1182,182,1,182,75.0,0,1,0.0,8,2,912,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263000
0,0,0,55,53.0,559,0,0.0,4,2,1069,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
0,0,0,0,50.0,308,0,0.0,5,1,928,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112500
0,169,0,39,87.0,0,1,250.0,7,2,1709,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255500
0,0,0,96,67.0,0,0,0.0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000
1040,320,1,62,85.0,866,1,292.0,8,2,998,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284000
0,0,0,0,58.0,0,1,0.0,5,1,993,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113000
0,268,0,0,69.0,895,1,0.0,6,1,1092,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141000
439,0,1,47,60.0,637,0,0.0,7,1,637,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000
717,264,1,22,57.0,604,1,0.0,6,2,729,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
0,143,0,20,69.0,0,1,18.0,7,2,1374,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234000
0,0,1,0,69.0,1302,1,180.0,5,1,1392,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121500
0,240,0,38,77.0,1071,1,0.0,6,1,1389,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
0,144,0,0,63.0,290,1,0.0,6,1,996,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000
511,72,0,36,66.0,0,1,0.0,8,2,1163,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000
1129,0,1,40,69.0,728,1,0.0,9,2,1095,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268000
806,0,1,66,66.0,0,0,0.0,6,1,806,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128000
1370,144,1,39,77.0,0,1,245.0,11,2,1122,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000
0,0,0,0,70.0,2,0,168.0,7,2,1517,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214000
636,349,1,40,79.0,1441,1,0.0,5,1,1496,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316600
0,42,0,0,69.0,943,2,0.0,4,1,943,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135960
0,0,0,0,74.0,231,0,108.0,10,2,1728,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142600
0,168,0,0,60.0,414,0,207.0,4,1,864,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
846,208,1,114,83.0,0,0,0.0,6,2,846,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224500
656,100,1,0,76.0,0,1,0.0,8,2,384,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
533,35,0,0,70.0,349,0,82.0,5,1,372,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139000
384,158,0,0,80.0,442,0,0.0,6,1,832,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118500
600,0,0,50,52.0,0,1,0.0,6,2,861,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
0,160,0,68,96.0,328,2,97.0,6,1,1164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164500
689,0,0,102,34.0,0,0,0.0,5,2,689,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146000
745,0,0,0,81.0,0,0,335.0,7,2,1050,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131500
0,216,0,110,69.0,594,2,85.0,7,1,1144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181900
0,0,1,90,98.0,0,1,306.0,8,2,2042,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253293
0,0,0,32,81.0,816,0,104.0,5,1,816,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118500
1254,105,1,502,75.0,0,1,0.0,9,3,1237,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000
584,0,0,0,51.0,0,0,0.0,6,1,884,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000
0,326,0,66,88.0,1460,2,208.0,7,2,1868,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369900
0,0,0,0,55.0,210,0,0.0,5,1,816,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
0,0,0,0,74.0,672,0,0.0,4,1,840,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137000
0,0,0,48,65.0,1324,2,0.0,5,1,1437,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143000
0,0,0,0,50.0,0,0,0.0,4,1,742,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500
812,0,1,45,64.0,490,0,0.0,6,2,770,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185900
568,382,1,274,97.0,1338,1,420.0,10,2,1722,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451950
0,0,0,0,60.0,816,0,0.0,4,1,816,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138000
0,140,0,0,69.0,685,0,170.0,4,1,848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
0,0,0,0,88.0,0,0,0.0,5,1,924,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
0,180,0,75,69.0,1422,1,238.0,7,2,1814,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319000
684,0,0,158,60.0,0,0,0.0,7,1,684,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114504
0,120,2,16,53.0,0,1,72.0,7,0,1258,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194201
0,0,0,0,80.0,1283,1,459.0,7,2,1430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217500
846,179,1,60,74.0,546,1,280.0,8,2,1058,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000
595,0,1,162,50.0,0,1,0.0,6,1,780,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141000
988,120,1,150,80.0,789,1,0.0,8,2,908,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000
0,192,0,36,88.0,922,1,99.0,6,2,1494,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221000
800,0,1,42,85.0,454,3,176.0,7,2,768,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205000
0,168,0,0,82.0,732,0,0.0,6,1,1040,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152000
896,103,0,0,78.0,603,0,0.0,8,3,896,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000
1254,0,1,0,78.0,428,2,0.0,10,2,965,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359100
0,64,0,0,61.0,903,0,192.0,5,1,1029,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118500
677,253,1,142,69.0,904,2,204.0,8,2,1440,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313000
0,0,0,0,69.0,605,1,233.0,6,2,1032,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148000
573,160,1,122,69.0,990,1,108.0,7,2,1299,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261500
0,0,0,30,70.0,206,0,0.0,6,1,1120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147000
0,120,0,0,80.0,763,0,156.0,6,1,936,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137500
702,100,1,75,69.0,457,1,0.0,7,2,783,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183200
0,0,0,0,59.0,0,0,0.0,4,1,832,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105500
0,0,0,108,90.0,48,1,452.0,9,2,1822,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314813
780,168,1,0,85.0,871,2,226.0,10,2,1482,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305000
0,0,0,0,45.0,41,0,0.0,5,1,864,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67000
1066,38,1,243,90.0,956,1,0.0,9,2,1522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000
0,192,0,0,71.0,560,0,153.0,6,1,980,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
756,0,1,32,69.0,420,1,513.0,4,2,756,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168500
778,148,2,0,80.0,247,1,288.0,8,1,732,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165150
0,0,1,0,87.0,0,0,261.0,5,1,1116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
0,0,0,0,69.0,0,1,0.0,6,1,978,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139900
0,0,0,0,80.0,674,2,164.0,7,1,1156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153000
1040,335,2,0,70.0,650,2,192.0,9,1,1040,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
0,176,1,0,82.0,624,0,259.0,6,1,1248,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168500
661,0,0,0,50.0,0,0,0.0,8,1,636,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124000
0,156,0,73,34.0,24,1,108.0,6,2,1554,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209500
0,192,0,0,85.0,822,1,209.0,6,2,1386,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500
0,390,0,0,80.0,480,0,0.0,6,1,1056,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139400
0,264,0,56,64.0,1056,0,0.0,4,0,1056,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000
1440,0,0,110,60.0,256,0,0.0,14,2,1440,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
0,0,0,0,51.0,0,1,0.0,4,1,264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
576,0,0,0,50.0,0,0,0.0,7,2,811,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000
0,328,0,0,67.0,0,0,0.0,4,1,796,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
0,312,0,0,53.0,1154,1,0.0,7,2,1520,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264561
0,185,1,140,62.0,1218,1,472.0,6,1,1518,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274000
872,0,1,235,69.0,738,1,0.0,7,2,1057,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226000
704,269,1,111,75.0,1410,3,0.0,9,2,1952,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345000
840,208,1,0,80.0,493,0,263.0,7,2,780,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152000
0,195,1,130,85.0,1121,1,162.0,7,2,1766,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370878
0,0,1,312,69.0,282,0,0.0,5,1,981,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143250
0,0,0,27,60.0,0,0,0.0,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98300
0,0,0,0,85.0,500,2,216.0,5,1,1094,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
788,0,1,124,70.0,0,1,351.0,7,1,756,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
843,0,1,0,65.0,0,0,0.0,7,2,813,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205950
755,120,0,0,60.0,0,1,0.0,7,1,755,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000
807,0,1,120,70.0,0,1,0.0,7,2,880,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191000
713,57,0,0,60.0,0,0,0.0,7,1,756,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
0,236,1,46,91.0,1696,1,660.0,7,2,2109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
0,0,1,0,72.0,806,0,54.0,5,1,1053,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145500
651,0,1,0,60.0,0,1,0.0,6,1,776,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149000
546,192,0,0,78.0,0,1,0.0,6,1,912,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97500
0,0,0,0,75.0,637,0,0.0,7,1,1486,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167000
793,0,1,113,69.0,0,1,233.0,7,2,793,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197900
762,517,1,76,52.0,1361,1,528.0,8,2,1629,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402000
0,0,0,0,90.0,920,0,0.0,6,2,1138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137500
0,192,1,267,49.0,1721,1,0.0,8,1,2077,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423000
482,188,1,124,106.0,0,1,40.0,7,2,1406,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230500
915,0,1,265,69.0,187,1,113.0,7,2,1021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129000
0,224,0,42,65.0,1138,1,258.0,7,2,1408,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193500
0,304,1,0,69.0,988,1,0.0,6,1,1188,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168000
0,0,0,0,80.0,0,1,0.0,5,1,700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137500
738,100,1,35,64.0,193,0,0.0,7,2,738,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173500
672,147,0,0,54.0,551,0,0.0,6,2,672,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103600
0,198,1,42,69.0,767,1,0.0,6,1,1208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000
0,426,0,0,80.0,892,1,0.0,5,1,1136,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
679,0,0,0,60.0,0,0,0.0,8,2,1095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87000
0,316,0,0,52.0,0,0,0.0,5,1,768,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109500
0,322,1,82,80.0,0,1,464.0,7,2,2046,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372500
0,0,0,0,69.0,827,0,57.0,5,1,988,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128500
0,80,0,0,50.0,543,1,0.0,5,2,923,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143000
672,0,0,0,55.0,182,0,0.0,6,1,793,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159434
0,307,0,0,69.0,1003,1,0.0,6,1,1291,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173000
0,257,0,45,90.0,1059,1,215.0,7,2,1626,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000
644,0,1,81,58.0,0,0,30.0,7,2,1195,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221000
900,219,0,0,69.0,828,1,0.0,6,2,1190,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207500
887,144,0,105,84.0,0,0,0.0,7,3,874,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227875
551,0,1,60,69.0,239,0,0.0,4,2,551,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148800
0,140,0,0,60.0,945,1,0.0,7,2,1419,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392000
0,192,0,28,61.0,20,1,256.0,6,2,1362,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194700
0,149,0,0,69.0,697,1,147.0,3,1,848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141000
1872,382,1,50,104.0,1455,2,1170.0,10,3,2444,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755000
1281,320,1,27,42.0,965,2,293.0,9,2,1210,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335000
0,0,0,0,60.0,0,0,0.0,4,1,1073,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108480
472,112,1,0,51.0,0,0,0.0,5,1,927,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141500
0,125,0,0,54.0,980,1,72.0,5,2,1112,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000
0,0,0,0,50.0,616,0,0.0,4,1,616,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89000
0,0,0,0,57.0,210,0,0.0,6,1,980,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123500
0,416,0,144,65.0,553,1,0.0,5,1,894,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138500
0,156,0,158,59.0,16,0,0.0,5,2,1391,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196000
0,270,0,78,85.0,1274,1,630.0,7,2,1800,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312500
0,0,1,0,80.0,0,0,168.0,6,1,1164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
1312,324,1,100,82.0,0,1,466.0,10,2,1234,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361919
780,344,0,0,76.0,0,1,0.0,8,2,360,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
0,0,0,35,70.0,712,0,109.0,7,2,1473,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213000
720,0,0,0,70.0,0,0,0.0,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000
0,380,0,48,69.0,1219,2,351.0,5,2,1643,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302000
0,192,0,38,48.0,863,1,176.0,6,2,1324,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254000
728,100,1,24,65.0,0,1,0.0,8,2,728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179540
0,0,0,0,69.0,0,0,41.0,6,1,876,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109900
0,0,0,0,56.0,0,0,0.0,5,1,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000
319,68,0,0,66.0,0,0,0.0,7,1,859,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102776
